ASV_ID;Domain;Supergroup;Division;Subdivision;Class;Order;Family;Genus;Species
07531224ac3eb4641d47c24bc900e9eb;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
668fe0470a746ce007c7a6ff388ecebc;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
31242c5e5dfc7f18ea79227f479bedd3;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
94e72d467b7eddd564daf5c28c7f1962;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
c556ec5193ad4c486b290cd279dcd315;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
dbee5c2e0d430f6cee23fdabcee64b99;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
73f86b2484196079a6d799ba3ce465c3;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
b65d21ac5b8683d433adb8aa3f22e361;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
478be2b2d956a9a1e788f6168cefdf50;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
7cd0908f41f4918fd86d8b161cdb0be9;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
ec4f58d2592348a76466fb2640a115af;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
53dfd1536162d9aa9d901f8a1ae8a717;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
c8ff46b9cba287370dacdf6c6db919c6;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
b3a67754ed8682f83a6a62b39216f0a9;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
e371c39fbbeb08de6e517a1165684537;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
0585aaebc2352ed7f8e9625ab8e18d6a;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
5b5c285393918a1d90f2b83bebdc24a3;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
a7e41b62f81a06936f8ddb389ddf3054;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
4a2ea0e3df76e941c89f4b667d740285;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
780aef0d1ae2a8fd0a6013bd92703a0e;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
ed649741e46fd9b214e3f1222b5a207d;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
247c1651fdbfd44ef5327afe392692ca;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
936114f32a55ddc345794285ebd41dac;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
2ec8943c6f7a4d9a2b158b5fc9bfb062;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
169f4f418c970ad3ae188419b9e47737;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
a12dde0a7c7774153f6f3a8f9bcda5f9;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
1c326516abe8abd0b514e60bfcdc475d;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
7a8bb448e597849797c6013d42ae11fd;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
9b0833a0a3c3db156873b57037a22562;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
c836ee68add0e4d7e9445ff88ff7fd25;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
c27b5ae48f32253e223f55624117b44b;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
064330f158df3e1c1dc2a43b1076caf9;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
772f664c27052789611705538fc5becd;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
28110f7903b70d3145b3154f518f8901;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
a44500c8ee64d6a1b7d544cd927c032a;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
39cb5f471df4f997dbf6d3f8c01d546f;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
bcfcf5a2d7163103cd4810bc3ae43d1f;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
d4f3afd80acc74b746181e37c4f765f4;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
3a5edca35963a70e5ae70f1a3a918602;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
0145dbd4c844d2180b52f969a95588e8;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
e6283448973f8b8406d0f0fb0727551e;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
c4c63693b8e0e9dec0752fe28fb4ca6e;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
574dbc38dc9e3d6cb5def582d571519c;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
43fe150e28fa20f3a42fe56807204f64;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
33f64e7c99ac1e4d23be9096e1a669d3;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
992190a2397253aa85c9e81f155a76ee;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
3e26fc69c60a8127dfcd283bff36c9f0;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
4a993653fc5fd2aac1303f7ee1d1b93d;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
4eb83ed370d42ab03d3bc7d689efb846;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
1c8c0f01f0200ff8bf05e7817c4ce4d8;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
d57a06dc523b96ead8b435fc61322cde;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
3288c0eff722336a2eaa37605c3c7e30;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
7717695786f1e0df9c57e8587a0aeb19;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
488d9cb024d3ad773cef2a517fed4d23;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
0419fccd78c4d418e59f730bd8721a43;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
7c7977e6d35c86e110151d37a8f2babc;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
61ab5d5d9cbe07e0d2bd6ea411d18200;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
157dff02f225d9f5544606e557a1ce0a;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
6b59b78a090d72fb297fea3c422b624a;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
63c716bebdddd574dedb21223f9f756b;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
5216103323252a890bdc784e32f11489;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
a405b8755a2c96fae34ebc7be1eaeff0;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
4da6a115185b8de7e13d5d70a54b79ed;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
d4d08890f4682b9e7963973304ece2d1;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
372c74057f3d7b969ebacceac595bad3;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
cab34da2508c007c090d5a3271cd88b4;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
c1b52a7afefa690fb458c2f40b6ad4aa;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
c8fa46550e3e6d45d7ceadc25b857740;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
e7211b0f0cf5e6ca3b7345c5bf7d6c59;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
f8177e920f3b8a31c54f295c1fb48332;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
1924a8ee870664253ecda24b4a80ae1f;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
8d00b14ff545041bf1b041e03c9d5e58;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
d40dd17c5da0b3cd903eaa8ea5880abb;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
73f8fe62f7814317f2a01a6be1430d17;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
f044a74a9c1e9a81c331008f1f7827b8;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
32609570744b0b2e42372342bfca0cf0;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
81c41d550364fcb60afd350e5ffd039f;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
10ff5693d52a186c766078db159e27e7;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
06d67f265e77f54709345b493c4c1d3f;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
665f52e6c73742c27e46bbea94caefdd;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
ca597dc93c37ec0d33f12f1ee92db0a6;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
eeda6ce3d1cc64fc27d13eb24cb7a91d;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
a909c955cdc6a115bbe8b899d28f0217;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
431b9c762a45057def93ae75785d455f;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
a63c930d8e294425d64674a37ed03b14;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
d4f3fa0341688bc36b9043a72e3be2b7;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
3dfa6e5a7f8a04e59bbfb85e2ecab8d7;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
5a69d786ec6df8056b842aba1dc13153;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
a2c2d0dee9fe0d5bf37e9851da832696;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
1ba85015ad972eafa5969e1298788b26;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
827e9280368f4b85ffafef36588a5e9e;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
cc1521f954615a59e43369bb4377018c;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
ec2d25ac6343f9dc7453d6c53c0ee790;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
08f41f96efc8d7ebc3ab0a94e5ec8abe;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
965eb78f6283559973adccd51ab62622;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
6ccc5b95f20fea318eb213c0e170872c;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
07ed80b7b8be3ca87be0dac5bed3b6fe;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
8b564776ab83d2c7596a54f4c354dc56;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
7060d9e04af0d655541f968208f2dcfa;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
f8e584cc6ba2c3eb939fc6fd3bf33bf4;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
c56ceb5b25c94475581d904a87d2ad14;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
b70303976ddf0ad1131f80fe446d3c70;Eukaryota; Obazoa; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.
d182adc1c787a4e20e5159903748b89b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5ad32552c986f3eba8777ea102118690;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
0556653a431b511b9da0c8f745bafb11;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c2e3c67d5a2a95c138205fd3b799a0dd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c52fd97aad5fde62b22902692928bf84;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
fd81ded0827e7b76efb7c21cd9663733;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
fc566f744e7e328ec6d7e7b0eb047299;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
62646932185128669831b646f62f9230;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ec976e42ae0e2b99d944283251442db5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c98b031c509e16965054aa56e63e9dae;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
bb2104d13591a0a3f44ee6c0a2f3eab1;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3bc7ecdda27d22b55a948da9a5845c67;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b41a1cebe2106dcef685a0bf043f2fa1;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8a4c6c8461e12001185f7a6e614c9c0d;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
fe1aa0630a6815ef606a4c017f9571a8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4747a675e917087e2aa22a6d3a3adc48;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4986865a5e9f0d904f782ddfd6813950;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
dcad0d1852dc4bd2e7108df38f3be77a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
acfba624d9793d4805cd1189aa782679;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e38b7179238fa974cab3a1916bf5bf1d;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
23307f5177bc89a3e04d04332091bb26;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a2ad1b97b5a2ad434d1f6eb54413e984;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8d2b3fa9bfbe6e8dda0965a6abbbbac8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
69656e6149c3e6bca542bdfa59c6903e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b4e1bfa22c1938114bc7606c3e9547f5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c2eba211445a993143df55644439795a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
05bcdf4f8e71befcc1ef18989ab1b5b7;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
629a07813a0bd90804593ae41a869e8f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9c904d66c77589acc3f6ac5a8bd0616c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
59e51a05f102687b90fbaba8c7f6e097;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5d806b9ca623cb4ffab6bed3dc500ffa;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
debc1aa92ec76ddba141073e208f6ac7;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7610ec91093e089f8ff12714c0be1488;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
22f5b71a77fd327ed78e90f95ceafbd2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
54ed90339b0e69e7ca310a37aa30af1f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1894475ea113e1d67ecd66745f86eaa3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
118c4c7dde616693ae85689b1a46af4b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
aa97c33f93b8bdffb8089b679aa8f9cd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8bae60df0fbdce4a4fd4261f510f7ced;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6104e7c74646a9df1d3f4ccd2061e9ca;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a88d2fa1cac63cdf67bb1b38ca21b504;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e1e68ad17f36a07bb226230ba815ec0c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6c34cce2f34ef1865e2930cd4fbc506b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
51420bbca5f19668556727268a489033;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8f272c8eec2d90e5d34252245ea6a081;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4b2dcd365056ca83bb4d24ccad3a1250;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9ba953211d6147014b03a83578fe9a76;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
61184b10a2d3e3ccc1af60f2d5383bc0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ffab0eeb73bda619fbd9d5dfc99b63f3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2831a7792fdc414108aec27986e51970;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
77a2021f9ca2238020d6650a63924659;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
82e85c84ff81c92e6a0cc7e8f0ab760b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
cd3957ce20e67a3406c382fc69ca9a4c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1bc90d33a80f882b078cba706ee63fb4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
49c7f247449ceba874c73793d5524c43;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
0181ef4902779f677faa7769502db07c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
291ec17d3f789ec97b6aae832476a971;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9049357c68809a83b777225523a6f326;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6c4d2ce6c4ecd7b3345c8572ff008aa1;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
59d865af21dc74e37261b8f26ca75465;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
45b7ef44362f2dd491e0e8f914d26d49;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8319d5e95110ebe412f6ec82475cf112;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ffb9619903d84286ebd79bb1ab8cf35c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6090983c7b3437984f36cfd31b4633b2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b997155ff76cf208c52d386b435bd3b6;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5eae7c581e47dee654158ec4c5652efc;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b5993627584e1365964fa19d6e61eac5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
096bb2ddf56953682b5172d164ed42fc;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1d190a57dcf743b9bc528eb0af12b5f9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
269ab2f8d5c6c85cca7fd72fe6c187db;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2f9be966f971547620db6e25e1df45b5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a29a2f250b0c62d09bf0a66449c7bda6;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
dcc118fc00a7a980e0899c02cac50d74;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
37c8f49e6e8b30184f4d7a1980bef59a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
20bc4b2ca8f813307664a714657c4820;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a7b8d487955b3a96f1550f0137498aac;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5e376830bc8abaad75ea6c3885acf6b2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
